Object ID,Stop ID,Stop Code,Stop Name,Stop Description,Zone ID,Stop URL,Location Type,Parent Station,Stop Time Zone,Wheelchair Boarding,Stop Latitude,Stop Longitude,x,y
212,00002735,3771,Gore Meadows CC - Route 50/50A SB Stop,,,,0,place_GOMD,,1,43.793680,-79.695590,-8871672.4972695,5433569.00531853
213,00002740,1251,Avondale Blvd at Bramalea Rd,,,,0,,,0,43.708691,-79.696745,-8871801.07128137,5420471.56059869
214,00002750,1252,Bramalea Rd s/of East Dr,,,,0,,,1,43.707138,-79.694391,-8871539.02520004,5420232.40451039
215,00002760,1253,Bramalea Rd at Orenda Rd,,,,0,,,1,43.706051,-79.692944,-8871377.94589686,5420065.01433443
216,00002816,6157,Westwood Mall Terminal Route 14 Stop,,,,0,place_WMAL,,1,43.721469,-79.640330,-8865520.98220826,5422439.5592477
217,00002817,6158,Westwood Mall Terminal Route 30 Stop,,,,0,place_WMAL,,1,43.721320,-79.640491,-8865538.90464628,5422416.60865286
218,00002820,6004,Goreway Dr s/of Morning Star Dr,,,,0,,,1,43.720024,-79.640691,-8865561.16854444,5422216.98709431
219,00002830,6005,Goreway Dr at Jolliffe Ave,,,,0,,,1,43.719089,-79.639347,-8865411.55514882,5422072.97267899
220,00002840,6006,Goreway Dr at Etude Dr,,,,0,,,1,43.717121,-79.636623,-8865108.3208559,5421769.85663239
221,00002850,6007,Goreway Dr n/of Dorcas St,,,,0,,,1,43.715072,-79.633902,-8864805.42052145,5421454.27535112
222,00002855,6008,Goreway Dr n/of Derry Rd,,,,0,,,1,43.713678,-79.632084,-8864603.04168718,5421239.58151591
223,00002870,6009,Derry Rd at Legion Rd,,,,0,,,1,43.709716,-79.636270,-8865069.02507564,5420629.41009145
224,00002880,6010,Derry Rd e/of Hull St (opp Malton GO Station),,,,0,,,1,43.706855,-79.639487,-8865427.13987753,5420188.82425511
225,00002890,6012,Derry Rd w/of Airport Rd,,,,0,,,1,43.703163,-79.643269,-8865848.15019171,5419620.29786667
226,00002900,6013,Derry Rd e/of Harrow St,,,,0,,,1,43.701460,-79.645442,-8866090.0474452,5419358.06686061
227,00002910,6014,Derry Rd at Cattrick St,,,,0,,,1,43.699833,-79.647307,-8866297.65829553,5419107.54542884
228,00002920,6015,Torbram Rd n/of Derry Rd,,,,0,,,1,43.694806,-79.653062,-8866938.30196505,5418333.54336351
229,00002925,6016,Derry Rd w/of Torbram Rd,,,,0,,,1,43.693863,-79.653725,-8867012.10678744,5418188.3578423
230,00002930,6017,Torbram Rd n/of Lucknow Dr,,,,0,,,0,43.696298,-79.655126,-8867168.06539404,5418563.25831116
231,00002940,6018,Torbram Rd n/of Anson Dr,,,,0,,,0,43.698146,-79.657592,-8867442.57925834,5418847.79252437
232,00002950,6019,Torbram Rd at Drew Rd,,,,0,,,1,43.699272,-79.659168,-8867618.01877583,5419021.16561395
233,00002960,6020,Torbram Rd at Kimbel St,,,,0,,,0,43.701779,-79.662549,-8867994.3899742,5419407.18648796
234,00002980,6022,Torbram Rd at Rena Rd,,,,0,,,1,43.705765,-79.667950,-8868595.62654397,5420020.97289739
235,00002995,1277,Torbram Rd at 7795 Torbram (Peel Waste Facility),,,,0,,,1,43.709727,-79.673247,-8869185.2858867,5420631.10410065
236,00003000,1278,Torbram Rd s/of Steeles Ave,,,,0,,,1,43.713879,-79.678776,-8869800.7713513,5421270.53777942
237,00003010,1279,Torbram Rd n/of Steeles Ave E,,,,0,,,1,43.714993,-79.680245,-8869964.29968328,5421442.10820687
238,00003020,1280,Torbram Rd at Walker Dr,,,,0,,,1,43.716940,-79.683297,-8870304.04676918,5421741.97908127
239,00003030,1281,Torbram Rd n/of Bramhurst Ave,,,,0,,,0,43.720205,-79.687800,-8870805.31843622,5422244.86608034
240,00003040,1282,Torbram Rd opp 8458 Torbram Rd,,,,0,,,1,43.722591,-79.691030,-8871164.88039148,5422612.38368096
241,00003050,1283,Torbram Rd at 8555 Torbram Rd,,,,0,,,1,43.725125,-79.694382,-8871538.02332462,5423002.71387438
242,00003055,1284,Torbram Rd s/of Clark Blvd,,,,0,,,1,43.727244,-79.697243,-8871856.50838778,5423329.1313183
243,00003070,1285,Torbram Rd at 8705 Torbram Rd,,,,0,,,0,43.729824,-79.700778,-8872250.02278774,5423726.5782456
244,00003075,1286,Torbram Rd at 8875 Torbram Rd,,,,0,,,0,43.731071,-79.702472,-8872438.59800514,5423918.68373097
245,00003080,1288,Torbram Rd at Queen St E,,,,0,,,1,43.733682,-79.705922,-8872822.65024838,5424320.93198927
246,00003100,1290,Torbram Rd at Corporation Dr,,,,0,,,1,43.738309,-79.712208,-8873522.40456751,5425033.80643301
247,00003110,1291,Torbram Rd opp Gatewood Dr,,,,0,,,1,43.742195,-79.717404,-8874100.82064167,5425632.55876148
248,00003120,1292,Torbram Rd s/of Williams Pky,,,,0,,,1,43.743779,-79.719436,-8874327.02184696,5425876.63159098
249,00003130,1293,Torbram Rd opp Jardine St,,,,0,,,0,43.746993,-79.723785,-8874811.15031242,5426371.88507013
250,00003140,1294,Torbram Rd n/of North Park Dr,,,,0,,,1,43.749464,-79.727116,-8875181.95553625,5426752.66586082
251,00003355,1296,Torbram Rd btwn Sandalwood Pky E and Steeplebush,,,,0,,,1,43.763298,-79.746204,-8877306.82197651,5428884.77396373
252,00003360,1297,Torbram Rd at Steeplebush Ave,,,,0,,,1,43.761682,-79.744018,-8877063.47756964,5428635.68921018
253,00003370,1298,Torbram Rd btwn Steeplebush Ave & Peter Robertson,,,,0,,,1,43.758676,-79.739913,-8876606.51105993,5428172.37247268
254,00003380,1299,Torbram Rd at Peter Robertson Blvd,,,,0,,,1,43.757071,-79.737752,-8876365.94964032,5427925.00230947
255,00003430,1301,Torbram Rd at Jardine St,,,,0,,,1,43.746902,-79.724070,-8874842.8763673,5426357.86228163
256,00003440,1302,Torbram Rd at Williams Pky,,,,0,,,1,43.744332,-79.720627,-8874459.60336049,5425961.84288123
257,00003450,1303,Torbram Rd at Gatewood Dr,,,,0,,,1,43.742173,-79.717765,-8874141.00697784,5425629.16890654
258,00003460,1304,Torbram Rd at Central Park Dr,,,,0,,,1,43.738788,-79.713256,-8873639.06739385,5425107.60833866
259,00003470,1305,Torbram Rd n/of Grenadier Rd,,,,0,,,1,43.736407,-79.710100,-8873287.74308091,5424740.76168626
260,00003475,1306,Torbram Rd s/of Grenadier Rd,,,,0,,,1,43.736167,-79.709342,-8873203.36290689,5424703.78509252
261,00003480,1307,Torbram Rd s/of Queen St E,,,,0,,,1,43.733533,-79.706197,-8872853.26310835,5424297.97671449
262,00003500,1308,Torbram Rd opp 8875 Torbram Rd,,,,0,,,0,43.731353,-79.703207,-8872520.41783087,5423962.12754684
263,00003510,1309,Torbram Rd opp 8705 Torbram Rd,,,,0,,,0,43.729547,-79.700736,-8872245.34736912,5423683.90579776
264,00003520,1310,Torbram Rd n/of Clark Blvd,,,,0,,,1,43.727539,-79.698067,-8871948.2356482,5423374.57496449
265,00003530,1311,Torbram Rd at 8500 Torbram Rd,,,,0,,,0,43.724678,-79.694166,-8871513.97831461,5422933.85805919
266,00003540,1312,Torbram Rd at 8460 Torbram Rd,,,,0,,,1,43.722111,-79.690732,-8871131.70718323,5422538.44769838
267,00003550,1313,Torbram Rd s/of Balmoral Dr,,,,0,,,1,43.719366,-79.687039,-8870720.60430373,5422115.63767791
268,00003560,1314,Torbram Rd at East Dr,,,,0,,,1,43.717184,-79.684099,-8870393.32500079,5421779.55988816
269,00003570,1315,Torbram Rd n/of Steeles Ave,,,,0,,,1,43.714762,-79.680551,-8869998.36344746,5421406.53095307
270,00003580,1316,Torbram Rd s/of Steeles Ave E,,,,0,,,1,43.713558,-79.678840,-8869807.89579872,5421221.10021405
271,00003590,1317,7795 Torbram Rd at Waste Management,,,,0,,,1,43.710209,-79.674344,-8869307.40336811,5420705.33280892
272,00003600,6025,Torbram Rd at Rena Rd,,,,0,,,1,43.705471,-79.667990,-8868600.07932361,5419975.69975107
273,00003620,6027,Torbram Rd n/of Kimbel St,,,,0,,,1,43.701796,-79.663119,-8868057.84208395,5419409.80415569
274,00003630,6028,Torbram Rd at Drew Rd,,,,0,,,0,43.699268,-79.659577,-8867663.54844756,5419020.549718
275,00003640,6029,Torbram Rd at Anson Dr,,,,0,,,0,43.697658,-79.657454,-8867427.21716861,5418772.65493199
276,00003650,6030,Torbram Rd at Lucknow Dr,,,,0,,,0,43.696020,-79.655195,-8867175.7464389,5418520.45576298
277,00003660,6031,Torbram Rd n/of Derry Rd,,,,0,,,0,43.695105,-79.654066,-8867050.0667338,5418379.57827378
278,00003670,6032,Derry Rd at Cattrick St,,,,0,,,0,43.699374,-79.647239,-8866290.08857016,5419036.87097472
279,00003680,6033,Derry Rd at Airport Rd,,,,0,,,1,43.702607,-79.643456,-8865868.96693648,5419534.68316666
280,00003690,6034,Derry Rd e/of Hull St (Malton GO Station),,,,0,,,1,43.706449,-79.639447,-8865422.68709789,5420126.30311746
281,00003700,6035,Derry Rd at Professional Court,,,,0,,,0,43.709427,-79.636239,-8865065.57417143,5420584.90396121
282,00003710,6037,Goreway Dr n/of Derry Rd,,,,0,,,1,43.714232,-79.632195,-8864615.39815066,5421324.90400593
283,00003720,6038,Goreway Dr at Dorcas St,,,,0,,,1,43.715148,-79.633503,-8864761.00404462,5421465.98046704
284,00003730,6039,Goreway Dr at Etude Dr,,,,0,,,1,43.717124,-79.636164,-8865057.22520962,5421770.31869196
285,00003740,6040,Goreway Dr at Jolliffe Ave,,,,0,,,1,43.719148,-79.638998,-8865372.70464653,5422082.0601532
286,00003810,1336,Bramalea Rd n/of Dearbourne Blvd,,,,0,,,1,43.709281,-79.696904,-8871818.7710804,5420562.419977
287,00003820,1337,Bramalea Rd opp Alexandria Gate,,,,0,,,0,43.711182,-79.699470,-8872104.41689378,5420855.17805751
288,00003830,1338,Bramalea Rd opp Algonquin Blvd,,,,0,,,0,43.713566,-79.702660,-8872459.52606941,5421222.3322997
289,00003840,1339,Bramalea Rd at Balmoral Dr,,,,0,,,1,43.715354,-79.705022,-8872722.46270667,5421497.70756644
290,00003850,1340,Bramalea Rd at Clark Blvd,,,,0,,,1,43.719647,-79.710780,-8873363.44033465,5422158.91897945
291,00003864,1341,Knightsbridge Rd w/of Bramalea Rd,,,,0,,,1,43.721200,-79.714346,-8873760.40563882,5422398.12499381
292,00003865,1342,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,,,,0,,,1,43.718865,-79.716507,-8874000.96705843,5422038.47116345
293,00003900,1344,Knightsbridge Rd btwn Central Park & Kings Cross,,,,0,,,1,43.719187,-79.715893,-8873932.61689107,5422088.06713259
294,00003910,1345,Knightsbridge Rd at Bramalea Rd,,,,0,,,1,43.721034,-79.714231,-8873747.60389738,5422372.55599316
295,00003930,1347,Bramalea Rd at Queen St E,,,,0,,,1,43.724066,-79.716638,-8874015.54991172,5422839.5865012
296,00003940,1348,Bramalea Rd n/of Queen St E,,,,0,,,1,43.725028,-79.717974,-8874164.27275142,5422987.7719648
297,00003950,1349,Bramalea Rd at Goodwood Rd,,,,0,,,1,43.727458,-79.721258,-8874529.84595918,5423362.09719529
298,00003960,1350,Bramalea Rd n/of Central Park Dr,,,,0,,,1,43.730205,-79.724881,-8874933.15647433,5423785.27244029
299,00003970,1351,Bramalea Rd s/of Williams Pky E (Salvation Army),,,,0,,,1,43.733048,-79.728745,-8875363.29498675,5424223.25692027
300,00003980,1352,Bramalea Rd at Williams Pky E,,,,0,,,1,43.733866,-79.729773,-8875477.73142329,5424349.27952151
301,00003990,1353,Bramalea Rd n/of Jackson Rd,,,,0,,,1,43.736151,-79.732827,-8875817.70114817,5424701.31999154
302,00004000,1354,Bramalea Rd at North Park Dr,,,,0,,,1,43.738865,-79.736510,-8876227.69083276,5425119.47216563
303,00004030,1357,Bramalea Rd s/of Bovaird Dr,,,,0,,,1,43.743578,-79.742885,-8876937.35258657,5425845.6598704
304,00004040,1358,Bramalea Rd n/of Bovaird Dr E,,,,0,,,1,43.745298,-79.745102,-8877184.14789766,5426110.69487168
305,00004050,1359,Bramalea Rd n/of Peter Robertson Blvd,,,,0,,,1,43.746837,-79.747268,-8877425.26591472,5426347.84601718
306,00004060,1360,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,,,,0,,,1,43.748102,-79.749014,-8877619.62974564,5426542.77988696
307,00004070,1361,Bramalea Rd at Larkspur Rd,,,,0,,,1,43.750281,-79.751939,-8877945.23925621,5426878.56891664
308,00004080,1362,Bramalea Rd n/of Larkspur Rd,,,,0,,,1,43.752130,-79.754465,-8878226.43228996,5427163.51375766
309,00004090,1363,Bramalea Rd s/of Sandalwood Pky,,,,0,,,1,43.753941,-79.756902,-8878497.71788902,5427442.61104618
310,00004095,4062,Bramalea Rd at Heslop Cir,,,,0,,,1,43.762877,-79.768879,-8879830.99143025,5428819.88180496
311,00004100,4063,Bramalea Rd s/of Countryside Dr,,,,0,,,1,43.764026,-79.770447,-8880005.54039182,5428996.98761041
312,00004105,4067,Countryside Dr w/of Bramalea Rd,,,,0,,,1,43.763905,-79.771482,-8880120.75606478,5428978.33662122
313,00004106,3654,Countryside Dr opp Everingham Cir,,,,0,,,1,43.762280,-79.773273,-8880320.12927279,5428727.8621157
314,00004107,4068,Countryside Dr e/of Fairservice Dr,,,,0,,,1,43.760960,-79.774705,-8880479.53878361,5428524.40475592
315,00004108,4069,Countryside Dr w/of Fernforest Dr,,,,0,,,1,43.758222,-79.777318,-8880770.41661306,5428102.3991803
316,00004140,1368,Fernforest Dr at Kalahari Rd,,,,0,,,1,43.751322,-79.765450,-8879449.27689632,5427038.99378261
317,00004180,1370,Bramalea Rd s/of Sandalwood Pky E,,,,0,,,1,43.752400,-79.755202,-8878308.47475467,5427205.12353
318,00004190,1371,Bramalea Rd at Black Forest Dr,,,,0,,,1,43.750786,-79.753073,-8878071.47555877,5426956.3923504
319,00004200,1372,Bramalea Rd btwn Black Forest Dr & Peter Robertson,,,,0,,,1,43.748561,-79.750017,-8877731.28319491,5426613.5118512
320,00004220,1373,Bramalea Rd at Bovaird Dr,,,,0,,,1,43.744668,-79.744858,-8877156.9859419,5426013.61721416
321,00004225,1374,Bramalea Rd at Peter Robertson Blvd,,,,0,,,1,43.746661,-79.747507,-8877451.87127302,5426320.72510958
322,00004240,1375,Bramalea Rd at Marlbourough St,,,,0,,,1,43.741214,-79.740062,-8876623.09766406,5425481.4032586
323,00004250,1376,Bramalea Rd s/of North Park Dr,,,,0,,,1,43.738498,-79.736480,-8876224.35124804,5425062.92652985
324,00004260,1377,Bramalea Rd at Markham St,,,,0,,,1,43.735834,-79.732837,-8875818.81434308,5424652.48031418
325,00004270,1378,Bramalea Rd s/of Williams Pky E,,,,0,,,1,43.733607,-79.729878,-8875489.41996982,5424309.37731362
326,00004275,3619,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,,,,0,,,1,43.731467,-79.726999,-8875168.93115583,5423979.68999855
327,00004280,1379,Bramalea Rd at Central Park Dr,,,,0,,,1,43.729933,-79.724956,-8874941.50543614,5423743.36998496
328,00004290,1380,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),,,,0,,,1,43.727603,-79.721794,-8874589.51320625,5423384.43395457
329,00004400,1382,Bramalea Rd s/of Clark Blvd,,,,0,,,1,43.719374,-79.710810,-8873366.77991938,5422116.86988298
330,00004410,1383,Bramalea Rd n/of Balmoral Dr,,,,0,,,1,43.715520,-79.705658,-8872793.26190281,5421523.27414337
331,00004420,1384,Bramalea Rd at Algonquin Blvd,,,,0,,,1,43.713437,-79.702829,-8872478.33906335,5421202.46493882
332,00004430,1385,Bramalea Rd at Alexandria Gate,,,,0,,,1,43.711196,-79.699823,-8872143.71267403,5420857.334122
333,00004440,1386,Bramalea Rd at Avondale Blvd,,,,0,,,1,43.708981,-79.696880,-8871816.09941263,5420516.22018135
334,00004720,1412,Bramalea Rd s/of Dewside Dr,,,,0,,,1,43.757150,-79.761122,-8878967.48614016,5427937.17800649
335,00004780,1413,Dearbourne Blvd opp Dorset Dr (e/of Bramalea Rd),,,,0,,,1,43.709906,-79.695064,-8871613.94321734,5420658.670294
336,00004790,1414,Dearbourne Blvd opp Delmere Rd,,,,0,,,1,43.712703,-79.692052,-8871278.64891108,5421089.4220095
337,00004800,1415,Dearbourne Blvd at Deerfield Cres (S),,,,0,,,1,43.714044,-79.691547,-8871222.43256822,5421295.94971513
338,00004810,1416,Dearbourne Blvd opp Dorchester Dr,,,,0,,,1,43.715462,-79.691781,-8871248.48132907,5421514.34123496
339,00004820,1417,Dearbourne Blvd opp Devonshire Dr,,,,0,,,1,43.717327,-79.692194,-8871294.45627877,5421801.58477645
340,00004830,1418,Balmoral Dr w/of Dearbourne Blvd,,,,0,,,1,43.719367,-79.693169,-8871402.99278229,5422115.79170354
341,00004840,1419,Balmoral Dr at Drake Blvd,,,,0,,,1,43.720167,-79.694654,-8871568.30222612,5422239.01302656
342,00004850,1420,Eastbourne Dr n/of Balmoral Dr,,,,0,,,1,43.722029,-79.697316,-8871864.63471061,5422525.81702728
343,00004860,1421,Eastbourne Dr s/of Enderby Cres,,,,0,,,1,43.723358,-79.698198,-8871962.81850149,5422730.52844935
344,00004870,1422,Eastbourne Dr opp Evesham Cres (s/of Clark Blvd),,,,0,,,1,43.725197,-79.699549,-8872113.21113355,5423013.80479199
345,00005080,1424,Eastbourne Dr at Evesham Cres (E),,,,0,,,1,43.725129,-79.699753,-8872135.92030968,5423003.33003612
346,00005090,1425,Eastbourne Dr s/of Evesham Cres (Recreation Cen),,,,0,,,1,43.723312,-79.698407,-8871986.08427507,5422723.44280131
347,00005100,1426,Eastbourne Dr at Balmoral Dr,,,,0,,,1,43.722138,-79.697588,-8871894.9136121,5422542.60658168
348,00005110,1427,Balmoral Dr at Deloraine Dr,,,,0,,,1,43.720296,-79.695276,-8871637.54294939,5422258.88261894
349,00005120,1428,Balmoral Dr at Dearbourne Blvd,,,,0,,,1,43.719310,-79.693463,-8871435.72071258,5422107.01224706
350,00005130,1429,Dearbourne Blvd at Devonshire Dr,,,,0,,,1,43.717061,-79.692352,-8871312.04475831,5421760.61544589
351,00005140,1430,Dearbourne Blvd s/of Dorchester Dr,,,,0,,,0,43.715192,-79.691924,-8871264.40001625,5421472.75711989
352,00005160,1432,Dearbourne Blvd at Delmere Rd,,,,0,,,1,43.713055,-79.692084,-8871282.21113478,5421143.63315978
353,00005170,1433,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),,,,0,,,1,43.710057,-79.695180,-8871626.85627827,5420681.92452112
354,00005260,1435,Hanover Rd w/of Hartnell Sq,,,,0,,,1,43.720785,-79.724984,-8874944.62238188,5422334.20262501
355,00005270,1436,Hanover Rd opp Helena Crt,,,,0,,,0,43.718012,-79.728077,-8875288.9335669,5421907.08934087
356,00005280,1437,Hanover Rd opp Hasting Square,,,,0,,,1,43.718797,-79.729596,-8875458.02787342,5422027.99751461
357,00005290,1438,Hanover Rd s/of Howden Blvd,,,,0,,,1,43.720169,-79.731421,-8875661.18594411,5422239.32108193
358,00005300,1439,Howden Blvd e/of Dixie Rd,,,,0,,,0,43.719017,-79.734576,-8876012.39893757,5422061.88289207
359,00005310,1440,Howden Blvd opp Heath Dr,,,,0,,,1,43.718355,-79.737691,-8876359.15915139,5421959.9190869
360,00005320,1441,Howden Blvd at Vodden Rd E,,,,0,,,1,43.717123,-79.741461,-8876778.83363168,5421770.1646721
361,00005330,1442,Howden Blvd at Ladin Dr,,,,0,,,1,43.718192,-79.744029,-8877064.70208403,5421934.81336813
362,00005340,1443,Howden Blvd at Leander St,,,,0,,,1,43.719364,-79.745495,-8877227.89645754,5422115.32962667
363,00005350,1444,North Park Dr n/of Williams Pwky E,,,,0,,,0,43.720718,-79.747156,-8877412.79813175,5422323.88266964
364,00005360,1445,North Park Dr s/of Northampton St,,,,0,,,1,43.722381,-79.749987,-8877727.94361018,5422580.03661569
365,00005370,1446,North Park Dr at Neptune Crt,,,,0,,,1,43.723854,-79.753438,-8878112.10717291,5422806.93056518
366,00005380,1447,Nasmith St n/of North Park Dr,,,,0,,,0,43.727035,-79.754445,-8878224.20590014,5423296.93578578
367,00005390,1448,Nasmith St at Nevada Crt,,,,0,,,1,43.728267,-79.757010,-8878509.74039403,5423486.72159818
368,00005400,1449,Nasmith St at Newport St,,,,0,,,1,43.729026,-79.758026,-8878622.84099667,5423603.645158
369,00005410,1450,Nasmith St at Bovaird Dr E,,,,0,,,1,43.730127,-79.759501,-8878787.03724559,5423773.25627555
370,00005450,1452,Great Lakes Dr n/of Bovaird Dr,,,,0,,,0,43.730522,-79.760470,-8878894.90583217,5423834.10752726
371,00005460,1453,Nasmith St n/of Niagara Pl,,,,0,,,0,43.728189,-79.757155,-8878525.88172019,5423474.70582223
372,00005470,1454,North Park Dr w/of Nasmith St,,,,0,,,1,43.726531,-79.754199,-8878196.82130541,5423219.29726032
373,00005480,1455,North Park Dr at Nuffield St,,,,0,,,1,43.724049,-79.753899,-8878163.42545817,5422836.96786055
374,00005490,1456,North Park Dr opp Northampton St,,,,0,,,1,43.722440,-79.750671,-8877804.08614188,5422589.12458924
375,00005500,1457,North Park Dr n/of Williams Pky E,,,,0,,,1,43.720961,-79.747932,-8877499.1820566,5422361.3118165
376,00005510,1458,Howden Blvd s/of Williams Pky E,,,,0,,,1,43.719672,-79.746222,-8877308.82572735,5422162.76963888
377,00005520,1459,Howden Blvd at La France Rd,,,,0,,,1,43.718331,-79.744514,-8877118.69203707,5421956.22253506
378,00005530,1460,Howden Blvd at Vodden St,,,,0,,,1,43.716918,-79.741928,-8876830.81983388,5421738.59065539
379,00005540,1461,Howden Blvd at Heath Dr,,,,0,,,1,43.718132,-79.738324,-8876429.62438906,5421925.57201646
380,00005550,1462,Howden Blvd at Dixie Rd,,,,0,,,1,43.718931,-79.734266,-8875977.88989542,5422048.63677516
381,00005560,1463,Howden Blvd at Hanover Rd,,,,0,,,1,43.720196,-79.732468,-8875777.73745098,5422243.47983042
382,00005570,1464,Hanover Rd at Homeland Crt,,,,0,,,1,43.719229,-79.730474,-8875555.76638633,5422094.53619169
383,00005580,1465,Hanover Rd at Helena Crt,,,,0,,,1,43.717884,-79.728367,-8875321.21621923,5421887.37452771
384,00005590,1466,Hanover Rd opp Huntingwood Cres,,,,0,,,1,43.720251,-79.725191,-8874967.66551647,5422251.95136093
385,00005660,6041,Dixie Rd n/of Meyerside Dr,,,,0,,,1,43.660568,-79.654920,-8867145.13357894,5413063.67831076
386,00005670,6042,Meyerside Dr at Ordan Dr,,,,0,,,1,43.658869,-79.655900,-8867254.22667992,5412802.24889334
387,00005680,6043,Meyerside Dr at Vipond Dr,,,,0,,,0,43.656599,-79.658466,-8867539.87249329,5412452.96980928
388,00005690,6044,Meyerside Dr at Shawson Dr,,,,0,,,1,43.654113,-79.661103,-8867833.42199051,5412070.4705066
389,00005700,6045,Meyerside Dr at Tomken Rd,,,,0,,,1,43.650843,-79.664846,-8868250.09084455,5411567.36802099
390,00005710,6046,Tomken Rd at Tristar Dr,,,,0,,,1,43.652801,-79.667518,-8868547.53652395,5411868.61080592
